325.19	0.617
325.201	0.6175
325.211	0.61729
325.22	0.61703
325.23	0.61686
325.241	0.6167
325.25	0.61653
325.26	0.61626
325.271	0.61576
325.28	0.61535
325.29	0.61492
325.301	0.61449
325.31	0.61411
325.32	0.61377
325.331	0.61347
325.341	0.61322
325.35	0.61302
325.361	0.61281
325.371	0.61251
325.38	0.61214
325.391	0.61167
325.401	0.61123
325.41	0.6108
325.421	0.61031
325.431	0.60985
325.44	0.6095
325.451	0.60948
325.461	0.60917
325.47	0.60898
325.48	0.60886
325.491	0.60867
325.5	0.60845
325.51	0.60836
325.521	0.60836
325.53	0.60835
325.54	0.60839
325.551	0.60846
325.56	0.60872
325.57	0.6091
325.581	0.60948
325.591	0.60985
325.6	0.61024
325.611	0.61072
325.621	0.61118
325.63	0.61157
325.641	0.61188
325.651	0.61217
325.66	0.61236
325.671	0.61246
325.681	0.61239
325.69	0.6123
325.701	0.61212
325.711	0.61171
325.72	0.61127
325.73	0.61087
325.741	0.61045
325.75	0.60995
325.76	0.60932
325.771	0.60856
325.78	0.60782
325.79	0.60715
325.801	0.60647
325.81	0.60577
325.82	0.60506
325.831	0.60439
325.841	0.60387
325.85	0.60353
325.861	0.60335
325.871	0.60328
325.88	0.60333
325.891	0.60338
325.901	0.60353
325.91	0.60366
325.921	0.60395
325.931	0.60425
325.94	0.6046
325.951	0.60493
325.961	0.60517
325.97	0.60538
325.98	0.60564
325.991	0.60588
326	0.6059
326.01	0.60615
326.021	0.60632
326.03	0.60646
326.04	0.60658
326.051	0.60663
326.06	0.60659
326.07	0.60648
326.081	0.60637
326.091	0.60597
326.1	0.60568
326.111	0.60545
326.121	0.60517
326.13	0.605
326.141	0.60479
326.151	0.60446
326.16	0.6041
326.171	0.60382
326.181	0.60359
326.19	0.60357
326.201	0.60356
326.211	0.60357
326.22	0.60356
326.23	0.6035
326.241	0.60342
326.25	0.60337
326.26	0.60333
326.271	0.60329
326.28	0.60326
326.29	0.60324
326.301	0.60325
326.31	0.60334
326.32	0.60349
326.331	0.60357
326.341	0.60366
326.35	0.60385
326.361	0.60387
326.371	0.60425
326.38	0.60466
326.391	0.60497
326.401	0.60527
326.41	0.60551
326.421	0.60575
326.431	0.60592
326.44	0.60596
326.451	0.60581
326.461	0.60569
326.47	0.60549
326.48	0.6053
326.491	0.60501
326.5	0.60489
326.51	0.60448
326.521	0.60405
326.53	0.6035
326.54	0.60283
326.551	0.60222
326.56	0.60171
326.57	0.60127
326.581	0.60092
326.591	0.60074
326.6	0.60065
326.611	0.60044
326.621	0.60028
326.63	0.60026
326.641	0.60025
326.651	0.60023
326.66	0.60022
326.671	0.60026
326.681	0.60047
326.69	0.60079
326.701	0.60111
326.711	0.60136
326.72	0.60153
326.73	0.60154
326.741	0.60146
326.75	0.60138
326.76	0.60131
326.771	0.6012
326.78	0.60108
326.79	0.60098
326.801	0.60088
326.81	0.60076
326.82	0.60061
326.831	0.6001
326.841	0.5998
326.85	0.59948
326.861	0.59919
326.871	0.59887
326.88	0.59857
326.891	0.59834
326.901	0.59806
326.91	0.59784
326.921	0.59779
326.931	0.59777
326.94	0.5978
326.951	0.59785
326.961	0.59803
326.97	0.59815
326.98	0.59829
326.991	0.59851
327	0.59871
327.01	0.59892
327.021	0.59908
327.03	0.59935
327.04	0.59912
327.051	0.59913
327.06	0.59934
327.07	0.59967
327.081	0.60007
327.091	0.60046
327.1	0.60081
327.111	0.60112
327.121	0.60138
327.13	0.60169
327.141	0.60207
327.151	0.60243
327.16	0.60266
327.171	0.60278
327.181	0.6028
327.19	0.60284
327.201	0.60276
327.211	0.60262
327.22	0.60252
327.23	0.60244
327.241	0.60234
327.25	0.60221
327.26	0.60193
327.271	0.60182
327.28	0.60159
327.29	0.60131
327.301	0.60104
327.31	0.60083
327.32	0.60059
327.331	0.60041
327.341	0.60019
327.35	0.59987
327.361	0.59955
327.371	0.59918
327.38	0.59872
327.391	0.59821
327.401	0.5977
327.41	0.59731
327.421	0.59703
327.431	0.59681
327.44	0.59669
327.451	0.59671
327.461	0.59675
327.47	0.59688
327.48	0.59697
327.491	0.59702
327.5	0.59706
327.51	0.59709
327.521	0.5971
327.53	0.59709
327.54	0.59699
327.551	0.59693
